ATS (100 broadcast interval, tuning parameters = 0.9)
Tick,Average error
560,51.55126427977163
561,51.551271804270506
562,51.55127932876947
563,51.551286853268195
564,51.551294377767114
565,51.551301902265905
566,51.55130942676483
567,51.55131695126377
568,51.551324475762506
569,51.5513320002614
570,51.551339524760316
571,51.55134704925921
572,51.55135457375803
573,51.5513620982569
574,51.55136962275577
575,51.55137714725468
576,51.551384671753446
577,51.55139219625241
578,51.55139972075124
579,51.55140724525012
580,51.55141476974899
581,51.551422294247935
582,51.55142981874675
583,51.55143734324558
584,51.55144486774452
585,51.55145239224333
586,51.551459916742296
587,51.55146744124109
588,51.551474965740056
589,51.551482490238804
590,51.55149001473768
591,51.55149753923657
592,51.55150506373537
593,51.55151258823437
594,51.551520112733215
595,51.55152763723204
596,51.55153516173086
597,51.55154268622982
598,51.551550210728585
599,51.55155773522762
600,51.551565259726395
601,51.55157278422528
602,51.55158030872415
603,51.55158783322294
604,51.55159535772182
605,45.168792530601735
606,45.168800443528596
607,45.16880835645541
608,45.1688162693823
609,45.16882418230898
610,45.16883209523593
611,31.553222683561017
612,31.55322965693009
613,31.55323663029919
614,31.553243603668207
615,31.553250577037353
616,31.553257550406457
617,31.5532645237755
618,31.55327149714456
619,31.553278470513682
620,31.553285443882892
621,31.553292417251896
622,31.55329939062096
623,31.553306363990075
624,31.5533133373591
625,31.553320310728182
626,31.553327284097435
627,31.553334257466418
628,31.55334123083549
629,31.553348204204667
630,31.553355177573682
631,31.553362150942817
632,31.553369124311903
633,31.55337609768103
634,31.55338307105012
635,31.55339004441917
636,31.553397017788342
637,31.55340399115729
638,31.553410964526492
639,31.55341793789552
640,31.553424911264692
641,31.55343188463363
642,31.553438858002814
643,31.553445831371977
644,31.553452804740978
645,31.553459778110078
646,31.55346675147911
647,31.5534737248483
648,31.553480698217346
649,31.553487671586353
650,31.55349464495556
651,31.55350161832464
652,31.553508591693667
653,31.55351556506271
654,31.553522538431913
655,31.553529511801013
656,31.553536485170106
657,31.553543458539107
658,31.55355043190825
659,31.55355740527726
660,31.55356437864641
661,31.55357135201559
662,31.553578325384727
663,31.553585298753692
664,31.553592272122838
665,31.553599245491878
666,31.553606218861006
667,31.55361319223014
668,31.553620165599142
669,31.553627138968242
670,31.553634112337456
671,31.553641085706428
672,31.55364805907559
673,31.55365503244455
674,31.553662005813727
675,31.553668979182877
676,31.553675952551952
677,31.553682925921077
678,31.553689899290056
679,31.55369687265916
680,31.55370384602824
681,31.55371081939739
682,31.55371779276645
683,31.553724766135602
684,31.553731739504528
685,31.553738712873802
686,31.55374568624294
687,31.553752659611863
688,31.553759632981
689,31.553766606350194
690,31.553773579719174
691,31.55378055308833
692,31.553787526457494
693,31.553794499826427
694,31.553801473195595
695,31.553808446564602
696,31.553815419933716
697,31.553822393302962
698,31.55382936667202
699,31.55383634004102
700,31.553843313410002
701,31.55385028677917
702,31.553857260148266
703,31.553864233517352
704,31.553871206886498
